File	Lemma	Occurrences	Language	LemmaID	Source	Tags	Author	Title	Gender	Year	Decade	Description
Aleramo-Sibilla_Il-passaggio_1919.txt	stella	9	it	http://www.wikidata.org/entity/Q15982595	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	artista del mondo dello spettacolo che gode di molta popolarità
Aleramo-Sibilla_Il-passaggio_1919.txt	capo	8	it	http://www.wikidata.org/entity/Q20920693	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	posizione all'interno di una organizzazione
Aleramo-Sibilla_Il-passaggio_1919.txt	ore	2	it	http://www.sapere.it/enciclopedia/%C3%B3re.html	sapere	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	óre: sm. (f. -trice) [da scoticare]. Chi scotica. In particolare; in agricoltura; specie di grossa lama che viene applicata davanti al vomere di un aratro per tagliare lo strato superficiale; la cotica del terreno.
Aleramo-Sibilla_Il-passaggio_1919.txt	membro	4	it	http://www.wikidata.org/entity/Q59820617	wikidata	honorary title	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	titolo onorifico in uso in molti ordinamenti
Aleramo-Sibilla_Il-passaggio_1919.txt	messaggero	1	it	http://www.wikidata.org/entity/Q54402883	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	
Aleramo-Sibilla_Il-passaggio_1919.txt	portatore	1	it	http://www.wikidata.org/entity/Q1509714	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	
Aleramo-Sibilla_Il-passaggio_1919.txt	guerriero	2	it	http://www.wikidata.org/entity/Q1250916	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	
Aleramo-Sibilla_Il-passaggio_1919.txt	coltivatore	1	it	http://www.sapere.it/enciclopedia/coltivat%C3%B3re.html	sapere	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	coltivatóre: sm. (f. -trice) [sec. XVI; da coltivare].
Aleramo-Sibilla_Il-passaggio_1919.txt	comparsa	1	it	http://www.wikidata.org/entity/Q658371	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	
Aleramo-Sibilla_Il-passaggio_1919.txt	maestro	1	it	http://www.wikidata.org/entity/Q59389180	wikidata	noble rank	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	
Aleramo-Sibilla_Il-passaggio_1919.txt	musa	1	it	http://www.wikidata.org/entity/Q1954172	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	
Aleramo-Sibilla_Il-passaggio_1919.txt	maschera	2	it	http://www.wikidata.org/entity/Q25410306	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	figura professionale in ambito teatrale
Aleramo-Sibilla_Il-passaggio_1919.txt	prostituta	1	it	http://www.wikidata.org/entity/Q14915751	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	occupazione; persona che fa sesso per denaro
Aleramo-Sibilla_Il-passaggio_1919.txt	giocatore	1	it	http://www.wikidata.org/entity/Q24114117	wikidata	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	persona che gioca d'azzardo; professionalmente o ricreativamente
Aleramo-Sibilla_Il-passaggio_1919.txt	contadino	1	it	http://www.sapere.it/enciclopedia/contadino.html	sapere	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	contadino: sm. e agg. [sec. XIV; da contado].
Aleramo-Sibilla_Il-passaggio_1919.txt	signore	1	it	http://www.wikidata.org/entity/Q57979877	wikidata	noble rank	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	Titolo di nobiltà italiana
Aleramo-Sibilla_Il-passaggio_1919.txt	carceriere	1	it	http://www.sapere.it/enciclopedia/carceri%C3%A8re.html	sapere	profession	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	carcerière: sm. (f. -a) [sec. XVI; da carcere]. Chi custodisce i carcerati; chi presta servizio di custodia in un carcere. Fig.; chi sorveglia con estrema severità o comunque limita la libertà altrui: “si trovava ridotta alla vita noiosa di carceriera” (Manzoni).
